;Heure;date_heure;weekday;date;vacances_zone_a;vacances_zone_b;vacances_zone_c;nom_vacances;Vac_Ete;Vac_Hiver;Vac_Ascension;Vac_Printemps;Vac_Toussaint;Vac_Noel;est_jour_ferie;nom_jour_ferie;num_sem;Mois;Année;Lundi;Mardi;Mercredi;Jeudi;Vendredi;Samedi;Dimanche;veille_jour_ferie;lendemain_jour_ferie;trafic_passager_heure;nb_transaction_carte_abo_heure;nb_transaction_voyages_heure;nb_appels_entrants_cor
2520;0;2018-04-16 00:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2521;1;2018-04-16 01:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2522;2;2018-04-16 02:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2523;3;2018-04-16 03:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2524;4;2018-04-16 04:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2525;5;2018-04-16 05:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2526;6;2018-04-16 06:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.704744044425361;-0.9617848852562597;-0.9513383195943811
2527;7;2018-04-16 07:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.46084026739005124;-0.4502945493533643;-0.3145401324439896
2528;8;2018-04-16 08:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.03876564613745839;0.4348376631310789;0.7874368722701631
2529;9;2018-04-16 09:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.44558227989010707;1.450563152867325;2.0520006481716497
2530;10;2018-04-16 10:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.6635388466025115;1.9076396232486363;2.621054347327319
2531;11;2018-04-16 11:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.5649394473754714;1.7008669342666145;2.3636252929473733
2532;12;2018-04-16 12:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.3123866002325266;1.1712386431898576;1.7042456097987408
2533;13;2018-04-16 13:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.26395180762976994;1.0696660942162328;1.5777892322085922
2534;14;2018-04-16 14:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.438663023803999;1.436052788728236;2.033935451373057
2535;15;2018-04-16 15:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.2950884600172564;1.1349627328421343;1.6590826178022593
2536;16;2018-04-16 16:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.31411641425405357;1.1748662342246297;1.708761908998389
2537;17;2018-04-16 17:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.5511009352032553;1.671846205988436;2.327494899350188
2538;18;2018-04-16 18:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.3798493470720804;1.3127146935459775;1.8803812785850194
2539;19;2018-04-16 19:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;0.06156356711110874;0.6452379431478729;1.0493822258497567
2540;20;2018-04-16 20:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.1581228136228228;0.1845338817317896;0.47581222749443963
2541;21;2018-04-16 21:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.29996756338803837;-0.1129285831195396;0.10547569312328992
2542;22;2018-04-16 22:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2543;23;2018-04-16 23:00:00;Monday;2018-04-16;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;1;0;0;0;0;0;0;False;False;1.5239265254911556;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2544;0;2018-04-17 00:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2545;1;2018-04-17 01:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2546;2;2018-04-17 02:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2547;3;2018-04-17 03:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2548;4;2018-04-17 04:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2549;5;2018-04-17 05:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2550;6;2018-04-17 06:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7033291646253411;-0.9573929578598603;-0.946822020394733
2551;7;2018-04-17 07:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.37496421071189645;-0.21264267136160833;-0.05711107806404409
2552;8;2018-04-17 08:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.013406521581669958;0.6682041141921616;0.9951866354539788
2553;9;2018-04-17 09:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.4451147604831022;1.6473428157304728;2.1649081281628537
2554;10;2018-04-17 10:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.5484580454710899;1.8817312307705316;2.44491867854104
2555;11;2018-04-17 11:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.441781106128651;1.6397818991162771;2.1558755297635575
2556;12;2018-04-17 12:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.1267507696330113;0.9252752790748071;1.302294981030054
2557;13;2018-04-17 13:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.14508586858249298;0.966860320452882;1.3519742722261838
2558;14;2018-04-17 14:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.2884330058238952;1.2919797348632862;1.7403760033959261
2559;15;2018-04-17 15:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.1784224121270051;1.0424694865948367;1.4423002562191471
2560;16;2018-04-17 16:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.27676521558331585;1.2655165267136024;1.708761908998389
2561;17;2018-04-17 17:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.48845226709096795;1.7456347317150136;2.282331907353706
2562;18;2018-04-17 18:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.37677484621685237;1.492344025139466;1.9797398609772792
2563;19;2018-04-17 19:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;0.08508009020237108;0.8307638213973639;1.18938750103885
2564;20;2018-04-17 20:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.21828245605268942;0.14272040950557788;0.3674210467028836
2565;21;2018-04-17 21:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.3766310378891221;-0.21642312966870614;-0.06162737726369226
2566;22;2018-04-17 22:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2567;23;2018-04-17 23:00:00;Tuesday;2018-04-17;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;1;0;0;0;0;0;False;False;1.4071983115434563;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2568;0;2018-04-18 00:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2569;1;2018-04-18 01:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2570;2;2018-04-18 02:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2571;3;2018-04-18 03:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2572;4;2018-04-18 04:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2573;5;2018-04-18 05:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2574;6;2018-04-18 06:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7085458537401516;-0.9672214037721211;-0.9558546187940293
2575;7;2018-04-18 07:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.5516343662505008;-0.5105045074029844;-0.2738934396471561
2576;8;2018-04-18 08:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.3115909648590483;0.18818160558556243;0.7693716754715705
2577;9;2018-04-18 09:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.08505649947663868;0.8475477208734553;1.7539249009948708
2578;10;2018-04-18 10:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;0.03652392460474637;1.2014277001793428;2.282331907353706
2579;11;2018-04-18 11:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.10480032902831662;0.7900800319263453;1.6681152162015556
2580;12;2018-04-18 12:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.19416713647275347;0.5299631240604793;1.2797134850318133
2581;13;2018-04-18 13:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.2222241574146115;0.4482985134514284;1.1577734066413128
2582;14;2018-04-18 14:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.12766160535131207;0.7235384973560075;1.568756633809296
2583;15;2018-04-18 15:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.1671492644546679;0.6086031194617878;1.3971372642226656
2584;16;2018-04-18 16:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.18585394508257325;0.5541600457224205;1.3158438786289985
2585;17;2018-04-18 17:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.032059904364240076;1.001803096468329;1.9842561601769273
2586;18;2018-04-18 18:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.09025224409550131;0.8324246448347422;1.7313434049966299
2587;19;2018-04-18 19:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.19936288109161604;0.5148400480217663;1.2571319890335724
2588;20;2018-04-18 20:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.34068713472467893;0.10349237976876903;0.6429152978814218
2589;21;2018-04-18 21:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.47369819696756166;-0.2836583668222874;0.06482900032645642
2590;22;2018-04-18 22:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2591;23;2018-04-18 23:00:00;Wednesday;2018-04-18;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;1;0;0;0;0;False;False;1.1308726723309828;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2592;0;2018-04-19 00:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2593;1;2018-04-19 01:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2594;2;2018-04-19 02:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2595;3;2018-04-19 03:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2596;4;2018-04-19 04:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2597;5;2018-04-19 05:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2598;6;2018-04-19 06:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7080350521169797;-0.9664654696150241;-0.9513383195943811
2599;7;2018-04-19 07:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.5302508807869962;-0.4848062603791102;-0.06614367646334042
2600;8;2018-04-19 08:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.27808761736997917;0.1983634343534616;1.18938750103885
2601;9;2018-04-19 09:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;0.007636943696065462;0.9724585920540377;2.6120217489280226
2602;10;2018-04-19 10:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;0.08383015998034395;1.1788839674408578;2.9913908816984685
2603;11;2018-04-19 11:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.04315853382678699;0.8348416751294907;2.359108993747725
2604;12;2018-04-19 12:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.22366389145263738;0.3458101310583333;1.46036545301774
2605;13;2018-04-19 13:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.1710542897325403;0.4883419378730426;1.7223108065973336
2606;14;2018-04-19 14:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.1574483582532048;0.5252036120492605;1.790055294592056
2607;15;2018-04-19 15:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.2118720841705466;0.37775691534438877;1.519077342613166
2608;16;2018-04-19 16:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.1946379042967217;0.42444836930093144;1.6048870274064813
2609;17;2018-04-19 17:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.03771616123505278;0.8495863447999779;2.386206788945614
2610;18;2018-04-19 18:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.15200598566147058;0.5399482817197475;1.817153089789945
2611;19;2018-04-19 19:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.28443705206033576;0.18116131973789334;1.1577734066413128
2612;20;2018-04-19 20:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.38874919340190756;-0.10144484894644401;0.6383989986817736
2613;21;2018-04-19 21:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.4685706580806756;-0.31770000411358906;0.24096466911273492
2614;22;2018-04-19 22:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2615;23;2018-04-19 23:00:00;Thursday;2018-04-19;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;1;0;0;0;False;False;1.6830074542340376;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2616;0;2018-04-20 00:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2617;1;2018-04-20 01:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2618;2;2018-04-20 02:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2619;3;2018-04-20 03:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2620;4;2018-04-20 04:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2621;5;2018-04-20 05:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
2622;6;2018-04-20 06:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.7050128796159124;-0.9621245854253694;-0.9513383195943811
2623;7;2018-04-20 07:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;-0.35752838782307605;-0.22170739299394296;-0.007431786867914254
2624;8;2018-04-20 08:00:00;Friday;2018-04-20;1;0;1;Vacances de printemps;0;0;0;1;0;0;False;;16;4;2018;0;0;0;0;1;0;0;False;False;1.417528241981306;0.06311073382088375;0.6745871031072577;1.135191910643072
